-6.800585580696417,7.975273397863196
-6.650301869082488,7.663459929905932
-6.508083831700838,7.3677057313078125
-6.368710155066821,7.077866616681655
-6.232123951965484,6.791530284348022
-6.098269472926174,6.510920678661062
-5.96709208346765,6.235923265087841
-5.838538241798297,5.966425799786085
-5.71255547696233,5.702318283790363
-5.589092367423083,5.443492918114555
-5.465472520074621,5.1898440597522635
-5.344325069673128,4.941268178557218
-5.225600568279665,4.690406814986074
-5.109250556914072,4.444562678686352
-4.99522754577579,4.2036354251126244
-4.883484994860273,3.967526716610372
-4.773977294963068,3.736140182278165
-4.658799749063806,3.5093813786326016
-4.545925754082529,3.28715775105995
-4.435309239000879,3.069993596038751
-4.326905054220861,2.857172724117976
-4.220668953136443,2.6486082696356164
-4.116557574073714,2.444215104242904
-4.01452842259224,2.2439098021580457
-3.918083854140395,2.0476106061148847
-3.823568177057587,1.855237393992587
-3.7309428135164353,1.668213646112735
-3.6401699572461066,1.4849303731904802
-3.5512125581011844,1.3053127657266703
-3.4640343069391606,1.1292875104121367
-3.3785996208003772,0.956782760203894
-3.2881686283843696,0.7877281049998162
-3.1995462558166823,0.6220545428998198
-3.1126963307003486,0.4556154520418233
-3.0275834040863416,0.2925051430009868
-2.9441727360046146,0.13265704014096705
-2.862430281284522,-0.02399410066185231
-2.7844366756588315,-0.17751221864861527
-2.708002942145655,-0.327959974275643
-2.6330978833027414,-0.4718547747901301
-2.5596909256366867,-0.6128716792943275
-2.487752107123953,-0.7510682457084409
-2.4172520649814735,-0.886500880794272
-2.348162023681844,-1.0192248631783865
-2.283402783208207,-1.1492943659148187
-2.2199387275440428,-1.2736214785965223
-2.157743952993162,-1.395462049024592
-2.096793073933299,-1.5148658080441
-2.037061212454633,-1.631881491883218
-1.9785239882055403,-1.7465568620455536
-1.9211575084414296,-1.8589387248046425
-1.878046358272601,-1.9690729503085498
-1.835797431107149,-2.0824924913023786
-1.7943934824850059,-2.1936436414763305
-1.7538176128353056,-2.3025717686468035
-1.7140532605785994,-2.409321333273867
-1.6750841953670272,-2.5139359066083893
-1.6368945114596867,-2.616458188476221
-1.6029126212304927,-2.7171450247066966
-1.5696103688058827,-2.8158181242125626
-1.536974161429765,-2.9125177617283113
-1.5049906782011695,-3.007283406493745
-1.473646864637146,-3.10015373836387
-1.4429299273444027,-3.1911666635965927
-1.4044153287975147,-3.2803593303246608
-1.3666710222215646,-3.3677681437181675
-1.3296816017771333,-3.451946780843804
-1.2934319697415908,-3.5344418452269273
-1.257907330346759,-3.6152870083223885
-1.2230931837398238,-3.6945152681559406
-1.1889753200650273,-3.7721589627928216
-1.1476598136637268,-3.8482497835369647
-1.1071706173904523,-3.927134787866225
-1.0674912050426433,-4.0044420921089
-1.0286053809417903,-4.080203250266723
-0.9904972733229545,-4.154449185261389
-0.9531513278564954,-4.2272102015561615
-0.9177593012993654,-4.298515997525039
-0.8830751152733781,-4.368395677574538
-0.8490846129679105,-4.435310764023048
-0.8157739207085523,-4.500887548742587
-0.7831294422943812,-4.565152797767736
-0.7511378534484935,-4.628132741812381
-0.7197860963795236,-4.689853086976134
-0.6890613744519332,-4.750339025236611
-0.6553671469628944,-4.809615244731879
-0.6223468040236365,-4.867705939837242
-0.5899868679431638,-4.917017821040497
-0.5582741305843005,-4.9653434646196875
-0.5271956479726145,-5.012702595327294
-0.49673873501316224,-5.0591145434207485
-0.46689096031289895,-5.104598252552334
-0.380791141106641,-5.149172287501288
-0.2964133182845081,-5.192854841751262
-0.21372305191881794,-5.241541744916238
-0.13268659088044157,-5.289254910017914
-0.053270859062832736,-5.336013811817557
0.02455655811842393,-5.381837535581206
